prefix	givenName	middleName	familyName	suffix	nickname	canSelfEdit	dateOfBirth	gender	institutionId	barcode	idAtSource	sourceSystem	borrowerCategory	circRegistrationDate	oclcExpirationDate	homeBranch	primaryStreetAddressLine1	primaryStreetAddressLine2	primaryCityOrLocality	primaryStateOrProvince	primaryPostalCode	primaryCountry	primaryPhone	secondaryStreetAddressLine1	secondaryStreetAddressLine2	secondaryCityOrLocality	secondaryStateOrProvince	secondaryPostalCode	secondaryCountry	secondaryPhone	emailAddress	mobilePhone	notificationEmail	notificationTextPhone	patronNotes	photoURL	customdata1	customdata2	customdata3	customdata4	username	illId	illApprovalStatus	illPatronType	illPickupLocation
	ILL		Odessa College  TX							O2D			ILL	2012-07-03																							 none 								
	ILL		ODUM LIBRARY VALDOSTA STATE UNIVERSITY  GA							GYG			ILL	2005-05-19																							 none 								
	ILL		OGEMAW DISTRICT LIBRARY  MI							EZW			ILL	2005-05-26																							 none 								
	ILL		OHIO STATE UNIVERSITY LIBRARIES							OSU			ILL	2005-06-27																							 none 								
	ILL		Oklahoma City Community College  OK							OKJ			ILL	2016-05-19																							 none 								
	ILL		OKLAHOMA STASTE UNIVERSITY LIBRARY  OK							OKS			ILL	2005-05-24																							 none 								
	ILL		OLATHE PUBLIC LIBRARY - KS							KOP			ILL	2006-10-26																							 none 								
	ILL		OLD DOMINION UNIVERSITY PERRY LIBRARY  VA							VOD			ILL	2004-12-07																							 none 								
	ILL		OLDSMAR LIBRARY							FVU			ILL	2001-01-03			101 STATE STREET W.		OLDSMAR	FL	34677																  Note:PINELLAS PUBLIC LIBRARY COOPERATIVE 								
	ILL		Omaha Public Library							NBO			ILL	2005-08-25																							 none 								
	ILL		ONTARIO PUBLIC LIBRARY  WI							GZR			ILL	2004-07-06																							 none 								
	ILL		OREGON STATE UNIVERSITY							ORE			ILL	2005-06-27																							 none 								
	ILL		ORHS HEALTH SCIENCES LIBRARY							FLH			ILL	1998-04-13			1414 S. ORANGE AVE.		ORLANDO	FL	32806																 								
	ILL		Ospbel Music Library  Hatfield, Pretoria, ZA  0028							P4A			ILL	2016-06-20																							 none 								
	ILL		Palos Heights Public Lib.							DZI			ILL	2014-09-04			12501 S. 71st Ave.		Palos Heights	He	60463																 none 								
	ILL		Paris Public Library  TX							PPLBT			ILL	2016-05-24																							 none 								
	ILL		Pasadena Public Library							CPP			ILL	2016-05-24																							 none 								
	ILL		Patrick Air Force Base, FL							T6X			ILL	2016-03-28			SFTAC/STINFO  10989 South Patrick Drive		Patrick Air Force Base	Ai	32925																 none 								
	ILL		PATRICK HENRY COLLEGE LIBRARY VA							P$H			ILL	2004-06-30																							 none 								
	ILL		PAUL MEEK LIBRARY TN							THM			ILL	2008-06-24																															
	ILL		Paul Wolk Library Lord Fairfax Community College  va							PZO			ILL	2013-08-08																							 none 								
	ILL		PEABODY CONSERVATORY ARTHUR FRIEDHEIM LIBRARY  MD							JHP			ILL	2004-12-03																							 none 								
	ILL		PELL CITY PUBLIC LIBRARY - AL							ALPEL			ILL	2007-04-30																							 none 								
	ILL		PELLETIER LIBRARY							AVL			ILL	2004-06-03																							 none 								
	ILL		PENROSE LIBRARY - UNIVERSITY OF DENVER							DVP			ILL	2004-03-29																							 none 								
	ILL		PENSACOLA CHRISTIAN COLLEGE LIBRARY							FPP			ILL	1997-03-17			BOX 18000		PENSACOLA	FL	32523																 none 								
	ILL		Peoria Public Library							POR			ILL	2012-11-20																							 none 								
	ILL		PHOENIX PUBLIC LIBRARY - AZ							PNX			ILL	2006-09-13																							 none 								
	ILL		PIERCE COUNTY LIBRARY							RLS			ILL	2008-10-24																							 none 								
	ILL		PIKES PEAK LIBRARY COLORADO SPRINGS							CQU			ILL	2004-10-06																							 none 								
	ILL		PITTSBURG STATE UNIVERSITY - KS							KFP			ILL	2006-11-06																							 none 								
	ILL		PORT TOWNSEND LIBRARY  WA							AA3			ILL	2005-01-12																							 none 								
	ILL		PORTLAND STATE UNIVERSITY LIBRARY							ORZ			ILL	2004-11-15																							 none 								
	ILL		PRAIRIE VIEW A&M UNIVERSITY - TX							PVA			ILL	2006-02-03																							 none 								
	ILL		PRINCETON UNIVERSITY LIBRARY							PUL			ILL	2008-10-21																							 none 								
	ILL		Prospect Heights Public Library  IL							JAO			ILL	2012-07-13																							 none 								
	ILL		PSU - PATERNO LIBRARY - PA							UPM			ILL	2005-11-08																							 none 								
	ILL		Public Library of Charlotte & Mecklenburg County  NC							NPC			ILL	2005-09-22																							 none 								
	ILL		PULASKI CO. PUBLIC LIBRARY  KY							KM7			ILL	2004-08-25																							 none 								
	ILL		PURDUE UNIVERSITY LIBRARY - IN							HV6			ILL	2005-12-05																							 none 								
	ILL		Purdue Unversity Calumet, IN							IPC			ILL	2016-04-06			2200 169th Street, SULB200		Hammond	IN	46323																 none 								
	ILL		RADFORD UNIVERSITY							VRA			ILL	2004-08-31																							 none 								
	ILL		RAMAKER LIBRARY NORTHWESTERN COLLEGE - IA							IOO			ILL	2006-01-11																							 none 								
	ILL		RANDOLPH-MACON WOMAN'S COLLEGE VA							VLR			ILL	2004-09-22																							 none 								
	ILL		Rapids Parish Library  L A							AGLSL			ILL	2014-06-30																							 none 								
	ILL		REED COLLEGE LIBRARY  OR							ORC			ILL	2005-04-12																							 none 								
	ILL		REGENT UNIVERSITY LIBRARY - VIRGINIA							VCB			ILL	2004-05-26																							 none 								
	ILL		REINHARDT COLLEGE - GA							CE6			ILL	2005-10-19																							 none 								
	ILL		RESNICK LIBRARY							XDM			ILL	2011-10-06																							 none 								
	ILL		RICE UNIVERSITY LIBRARY - TX							RCE			ILL	2006-02-14																							 none 								
	ILL		 RICHARD STOCKTON COLLEGE OF NJ   NJ							NJS			ILL	2009-08-11																							 none 								
	ILL		ILL  -  Ridgway Memorial Library  KY							KB3			ILL	2015-11-20																							 none 								
	ILL		RINGLING SCHOOL OF ART & DESIGN KIMBROUGH LIBRARY							RSS			ILL	1997-10-28			2700 N. TAMIAMI TRAIL		SARASOTA	FL	34234																 none 								
	ILL		ROBERT L. F. SIKES PUBLIC LIBRARY - FL							F0A			ILL	2007-09-12																							 none 								
	ILL		ROCHESTER PUBLIC LIBRARY  ROCHESTER MN							ROC			ILL	2004-10-13																							 none 								
	ILL		ROGERS STATE UNIVERSITY							OVV			ILL	2004-06-07																							 none 								
	ILL		ROLVAAG MEMORIAL LIBRARY - ST. OLAF COLLEGE - MN							MNO			ILL	2005-11-04																							 none 								
	ILL		Rutgers University Alexander Library  NJ							NJR			ILL	2015-02-13																							 none 								
	ILL		SACRAMENTO LIBRARY  CA							CSA			ILL	2005-05-24																							 none 								
	ILL		SAGINAW VALLEY STATE UNIVERSITY ZAHNOW LIBRARY  MI							EZS			ILL	2004-12-07																							 none 								
	ILL		Saint Joseph's University - Philadelphia, PA							SJD			ILL	2016-01-22			5600 City Avenue Library ILL / IDS # 167		Philadelphia	PA	19131																 none 								
	ILL		Saint Vencent College Library  PA							PVS			ILL	2011-03-25																							 none 								
	ILL		SALEM STATE COLLEGE LIBRARY							SST			ILL	2004-11-08																							 none 								
	ILL		SAMFORD UNIVERSITY LIBRARY  AL							ABF			ILL	2004-11-18																							 none 								
	ILL		SAN ANTONIO PUBLIC LIBRARY  TX							SAP			ILL	2005-10-10																							 none 								
	ILL		SAN DIEGO STATE UNIVERSITY MALCOLM LOVE LIBRARY  CA							CDS			ILL	2004-11-23																							 none 								
	ILL		SAN JOSE PUBLIC LIBRARY - CA							SJP			ILL	2007-04-24																							 none 								
	ILL		SAN JOSE STATE UNIVERSITY - CA							CSJ			ILL	2007-02-07																							 none 								
	ILL		SAN MANUEL PUBLIC LIBRARY - AZ							FX8			ILL	2007-09-20																							 none 								
	ILL		Santa Clara University  CA							STA			ILL	2014-08-22																							 none 								
	ILL		SANTA FE PUBLIC							SFP			ILL	2004-06-18																							 none 								
	ILL		SARAH LAWRENCE COLLEGE - NY							VVS			ILL	2006-05-24																							 none 								
	ILL		SAVANNAH COLLEGE OF ART AND DESIGN GA							GSE			ILL	2005-03-15																							 none 								
	ILL		SAWYIER  PUBLIC LIBRARY  KY							KL8			ILL	2004-07-01																							 none 								
	ILL		SCHOOL OF ADVANCED INTERNATIONAL STUDIES - DC							JHS			ILL	2007-04-05																							 none 								
	ILL		SCHURZ LIBRARY - INDIANA UNIVERSITY - IN							I3U			ILL	2006-10-06																							 none 								
	ILL		SEATTLE PUBLIC LIBRARY							UOK			ILL	2004-08-31																							 none 								
	ILL		SEMINOLE COMMUNITY LIBRARY AT ST PETERSBURG COLLEGE							SM2			ILL	1997-09-11			9199 113TH ST. N		SEMINOLE	FL	33772																 none 								
	ILL		SEOUL NATIONAL UNIVERSITY LIBRARY  KOREA							S4N			ILL	2004-10-13																							 none 								
	ILL		Shoen Library, Marylhurst OR							MRY			ILL	2016-02-03			17600 Pacific Highway		Marylhurst	OR	97036-0261																 none 								
	ILL		SIBLEY MUSIC LIBRARY - NY							RES			ILL	2006-03-22																							 none 								
	ILL		SIERRA VISTA PUBLIC LIBRARY - AZ							SVZ			ILL	2007-01-29																							 none 								
	ILL		SIGMA INFORMATION/ SAINT-GOBIAN  NY							ULZ			ILL	2011-02-16																							 none 								
	ILL		SIMMONS COLLEGE LIBRARIES - MA							SCL			ILL	2006-02-17																							 none 								
	ILL		SIMONS ROCK COLLEGE LIBRARY  MA							YSR			ILL	2005-06-23																							 none 								
	ILL		SIMPSON LIBRARY UNIVERSITY OF MARY WASHINGTON							VMW			ILL	2008-10-27																							 none 								
	ILL		SIOUXLAND LIBRARIES - SIOUX FALLS, SD							SDD			ILL	2004-03-30																															
	ILL		SKIDMORE COLLEGE LIBRARY - NY							VZS			ILL	2006-09-12																							 none 								
	ILL		SKILLMAN LIBRARY - LAFAYETTE COLLEGE - PA							LAF			ILL	2004-08-17																							 none 								
	ILL		SOJORNER TRUTH LIBRARY SUNY COLLEGE  NY							ZLM			ILL	2005-05-17																							 none 								
	ILL		SOMERSET COUNTY LIBRARY - NJ							SOM			ILL	2006-04-17																							 none 								
	ILL		SONOMA STATE UNIVERSITY LIBRARY, CA							CSO			ILL	2004-10-07																							 								
	ILL		SOUTH FLORIDA COMMUNITY COLLEGE							S3F			ILL	2002-05-22			600 WEST COLLEGE DRIVE		AVON PARK	PA	33825		FAX (863) 452-6042														 none 								
	ILL		SOUTHEASTERN LA. UNIVERSITY							LSH			ILL	2004-06-21																							 none 								
	ILL		SOUTHERN ADVENTIST UNIV - TN							TMS			ILL	2006-05-15																							 none 								
	ILL		SOUTHERN ILLINOIS UNIVERSITY							SOI			ILL	2004-10-22																							 none 								
	ILL		SOUTHERN ILLINOIS UNIVERSITY - IL							IAT			ILL	2006-10-30																							 none 								
	ILL		SOUTHERN METHODIST UNIVERSITY FONDREN LIBRARY  TX							ISM			ILL	2005-01-27																							 none 								
	ILL		SOUTHERN VIRGINIA UNIVERSITY - VA							VLO			ILL	2007-04-18																							 none 								
	ILL		SOUTHERN WESLEYAN UNIVERSITY - SC							SGE			ILL	2006-02-03																							 none 								
	ILL		SOUTHWEST MISSOURI STATE SPRINGFIELD							MOU			ILL	2004-11-23																							 none 								
	ILL		SPRING HILL COLLEGE  AL							ASH			ILL	2005-03-15																							 none 								
	ILL		SPRINGFIELD CITY LIBRARY - MA							WRS			ILL	2007-12-04																							 none 								
	ILL		SPRINGFIELD GREENE COUNTY LIBRARY							MOS			ILL	2004-06-18																							 none 								
	ILL		Springville Public Library - UT							ULC			ILL	2004-12-13																							 Note:Did not pay for lostbook. ADAPTIVE BEHAVIOR $60 Due 1/17/2005. 34369000326046 SR 								
	ILL		ST MARYS COLLEGE OF ME							MDS			ILL	2005-03-04																							 none 								
	ILL		ST. EDWARD'S UNIVERSITY  TX							EDX			ILL	2015-11-23																							 none 								
	ILL		St. Joseph's College Library  NY							VZG			ILL	2012-06-12																							 none 								
	ILL		ST. LOUIS COUNTY LIBRARY  MO							ZAE			ILL	2005-01-12																							 none 								
	ILL		ST. LOUIS PUBLIC LIBRARY							SVP			ILL	2004-03-30																							 none 								
	ILL		STATBIBLIOTEKET, UNIVERSITETSPARKEN - DENMARK							EDA			ILL	2007-08-31																															
	ILL		STATE UNIVERSITY OF WEST GEORGIA							GWC			ILL	2004-04-07																							 none 								
	ILL		STEELY LIBRARY: NORTHERN KENTUCKY UNIVERSITY							KHN			ILL	2008-10-31																							 none 								
	ILL		STEWART LIBRARY							EC8			ILL	2004-04-03																							 none 								
	ILL		STONEHILL COLLEGE LIBRARY - MA							STO			ILL	2007-10-15																							 none 								
	ILL		STONINGTON PUBLIC LIBRARY  MA							BYN			ILL	2005-05-26																							 none 								
	ILL		STONY BROOK UNIVERSITY - NY							YSM			ILL	2006-04-10																							 none 								
	ILL		SUBURBAN LIBRARY COOPERATIVE  MI							EYB			ILL	2004-09-28																							 none 								
	ILL		SUFFOLK UNIVERSITY, SAWYER LIBRARY - MA							SUF			ILL	2007-11-05																							 								
	ILL		SUNY COL AT COURTLAND NY							YCM			ILL	2004-06-18																							 none 								
	ILL		SUNY COLLEGE AT FREDONIA - NY							XFM			ILL	2006-09-18																							 none 								
	ILL		SURBAN LIBRARY SYSTEM BURR RIDGE IL							IED			ILL	2004-06-09																							 none 								
	ILL		TAMU UNIVERSITY - TX							TXA			ILL	2005-09-27																							 none 								
	ILL		TAYLOR UNIVERSITY ZONDERVAN LIBRARY  IN							ITU			ILL	2005-02-23																							 none 								
	ILL		Temple College  TX							TP#			ILL	2014-08-05																							 none 								
	ILL		TEMPLE UNIVERSITY SAMUEL PALEY LIBRARY  PA							TEU			ILL	2005-05-26																							 none 								
	ILL		TEXAS A&M BELL LIBRARY  CORPUS CHRISTI							TXF			ILL	2004-11-09																							 none 								
	ILL		Texas Tech University							ILU			ILL	2005-08-30																							 none 								
	ILL		TEXPRESS #11-DAL							IUA			ILL	2004-06-08																							 none 								
	ILL		THE COLLEGE OF NEW JERSEY							NJT			ILL	2004-12-03																							 none 								
	ILL		THE LIBRARY AT DISNEY'S ANIMAL KINGDOM							D6L			ILL	2004-04-05																							 none 								
	ILL		THE LIBRARY OF HATTIESBURG - MS							H23			ILL	2004-04-28																							 none 								
	ILL		THOMAS COOPER LIBRARY - UNIVERSITY OF SC							SUC			ILL	2004-07-26																							 none 								
	ILL		TOCCOA FALLS COLLEGE - GA							ZID			ILL	2006-03-02																							 none 								
	ILL		TOWSON UNIVERSITY ALBERT COOK LIBRARY  MD							TSC			ILL	2005-01-31																							 none 								
	ILL		TREVECCA NAZARENE UNIVERSITY TN							TTN			ILL	2004-11-04																							 none 								
	ILL		TREXLER LIBRARY - PA							EVI			ILL	2005-09-26																							 none 								
	ILL		Trinity College of Florida							FVY			ILL	2016-04-11			2430 Welbilt Blvd.		Trinity	FL	34655																 none 								
	ILL		TRINITY UNIVERSITY - TX							TNY			ILL	2007-04-18																							 none 								
	ILL		TROY H. MIDDLETON LIBRARY  LA							LUU			ILL	2005-03-28																							 none 								
	ILL		TROY STATE UNIVESITY LIBRARY							ADA			ILL	2004-06-28																							 none 								
	ILL		TULSA CITY COUNTY LIBRARY  OK							TUL			ILL	2005-03-21																							 none 								
	ILL		Twin Falls Public Library  ID							Y#4			ILL	2011-05-24																							 none 								
	ILL		TWIN RIVERS CORRECTIONS CENTER LIBRARY - WA							Z72			ILL	2007-11-28																							 none 								
	ILL		U OF F SOUTHERN ME - ME							PGP			ILL	2005-10-17																							 none 								
	ILL		U.S. NAVAL SUPPORT ACTIVITY MWR LIBRARY FPO AE							U6N			ILL	2004-09-15																							 none 								
	ILL		UCLA YOUNG RESEARCH LIBRARY - CA							CLU			ILL	2005-10-25																							 none 								
	ILL		UCSB DAVIDSON LIBRARY - CA							CUT			ILL	2006-01-20																							 none 								
	ILL		UNIV OF CALIFORNIA, SAN DIEGO - CA							CUS			ILL	2007-04-11																															
	ILL		UNIV OF ILLINIOS AT SPRINGFIELD - IL							IAS			ILL	2006-04-04																							 none 								
	ILL		UNIV OF NORTH CAROLINA DAVID LIBRARY - NC							NOC			ILL	2006-04-07																							 none 								
	ILL		UNIV. OF SO. FLORIDA HEALTH SCIENCE CENTER LIBRARY							FHJ			ILL	1997-12-03			MDC BOX 31 12901 N. BRUCE B. DOWNS BLVD.		TAMPA	FL	33612-4799																 								
	ILL		UNIVERSITY ARIZONA LIBRARIES							AZU			ILL	2004-03-29																							 none 								
	ILL		UNIVERSITY AT ALBANY, SUNY NY							NAM			ILL	2004-08-05																															
	ILL		UNIVERSITY OF ARKANSAS							AFU			ILL	2004-06-30																							 none 								
	ILL		UNIVERSITY OF ALABAMA HUNTSVILLE							MWR			ILL	2004-07-08																							 none 								
	ILL		UNIVERSITY OF ALASKA RASMUSON LIBRARY FAIRBANKS AL							UAF			ILL	2004-11-01																							 none 								
	ILL		UNIVERSITY OF ALABAMA LIBRARIES - AL							ALM			ILL	2005-11-08																							 none 								
	ILL		UNIVERSITY OF ALABAMA AT BIRMINGHAM - AL							ABC			ILL	2007-10-08																							 none 								
	ILL		UNIVERSITY OF BRITISH COLUMBIA - WA							UBC			ILL	2006-12-11																							 none 								
	ILL		UNIVERSITY OF CALIFORNIA  DAVIS  CA							CUV			ILL	2004-09-17																							 none 								
	ILL		UNIVERSITY OF COLORADO LIBRARIES - CO							COD			ILL	2005-12-13																							 none 								
	ILL		UNIVERSITY OF CINCINNATI LIBRARY - OH							CIN			ILL	2007-04-16																							 none 								
	ILL		UNIVERSITY OF CALIFORNIA BERKELEY							CUY			ILL	2008-10-20																							 none 								
	ILL		UNIVERSITY OF DELAWARE							DLM			ILL	2004-06-18																							 none 								
	ILL		UNIVERSITY OF EVANSVILLE LIBRARIES  IN							IUE			ILL	2004-08-27																							 none 								
	ILL		UNIVERSITY OF GEORGIA MAIN LIBRARY							GUA			ILL	2004-06-22																							 none 								
	ILL		UNIVERSITY OF HARTFORD CT							HRM			ILL	2004-09-22																							 none 								
	ILL		UNIVERSITY OF HOUSTON, TX							TXH			ILL	2004-10-20																															
	ILL		UNIVERSITY OF IOWA							NUI			ILL	2004-06-14																							 none 								
	ILL		UNIVERSITY OF ILLINOIS - IL							UIU			ILL	2006-09-20																							 none 								
	ILL		UNIVERSITY OF IDAHO - IDAHO							NTD			ILL	2006-10-26																							 none 								
	ILL		UNIVERSITY OF KENTUCKY							KUK			ILL	2004-04-13																							 none 								
	ILL		UNIVERSITY OF LOUISVILLE LIBRARY  KY							KLG			ILL	2005-01-12																							 none 								
	ILL		UNIVERSITY OF LOUISIANA AT LAFAYETTE - LA							LWA			ILL	2005-10-31																							 none 								
	ILL		University of Louisville Music Library  KY							KLM			ILL	2011-01-14																							 none 								
	ILL		UNIVERSITY OF MICHIGAN  ANN ARBOR							EYM			ILL	2004-08-03																							 none 								
	ILL		UNIVERSITY OF MEMPHIS WCWHERTER LIBRARY							TMA			ILL	2004-11-05																							 none 								
	ILL		UNIVERSITY OF MARYLAND							UMC			ILL	2005-04-26																							 none 								
	ILL		UNIVERSITY OF MISSOURI - MO							UMK			ILL	2005-10-03																							 none 								
	ILL		UNIVERSITY OF MINNESOTA - MN							MNU			ILL	2006-04-19																							 none 								
	ILL		UNIVERSITY OF MN DULUTH - MN							MND			ILL	2006-09-20																							 none 								
	ILL		UNIVERSITY OF MISSOURI-COLUMBIA - MO							MUU			ILL	2006-11-17																							 none 								
	ILL		UNIVERSITY OF MD EASTERN SHORE - MD							UME			ILL	2007-01-22																							 none 								
	ILL		UNIVERSITY OF MIAMI LAW LIBRARY							FML			ILL	1997-03-17			P.O. BOX 248087		CORAL GABLES	GA	33124																 none 								
	ILL		UNIVERSITY OF NORTH DAKOTA							UND			ILL	2004-04-29																							 none 								
	ILL		UNIVERSITY OF NEBRASKA AT KEARNEY							KRS			ILL	2004-04-30																							 none 								
	ILL		UNIVERSITY OF NEW ORLEANS							LNU			ILL	2004-06-18																							 none 								
	ILL		UNIVERSITY OF NEVADA  RENO							NNY			ILL	2004-07-23																							 none 								
	ILL		UNIVERSITY OF NORTH CAROLINA - ASHEVILLE							NIM			ILL	2004-08-24																							 none 								
	ILL		UNIVERSITY OF NORTH TEXAS LIBRARY							INT			ILL	2004-10-13																							 none 								
	ILL		UNIVERSITY OF NORTH ALABAMA COLLIER LIBRARY							ANO			ILL	2004-11-01																							 none 								
	ILL		UNIVERSITY OF NEBRASKA OMAHA							NBU			ILL	2005-01-20																							 none 								
	ILL		UNIVERSITY OF NEBRASKA-LINCOLN							LDL			ILL	2005-03-11																							 none 								
	ILL		UNIVERSITY OF NEW HAMPSHIRE DIMOND LIBRARY - NH							NHM			ILL	2005-12-06																							 none 								
	ILL		University of New England  ME							UNB			ILL	2011-07-12																							 none 								
	ILL		UNIVERSITY OF OREGON KNIGHT LIBRARY - OR							ORU			ILL	2005-11-15																							 none 								
	ILL		UNIVERSITY OF PUERTO RICO  MAYAGUEZ  P.R.							PMU			ILL	2004-08-11																							 none 								
	ILL		UNIVERSITY OF PITTSBURGH AT GREENSBURG - PA							PIT			ILL	2006-11-02																							 none 								
	ILL		University of Pennsylvania  PA							PAU			ILL	2011-03-29																							 none 								
	ILL		UNIVERSITY OF PUERTO RICO							PBR			ILL	2004-06-18																							 none 								
	ILL		UNIVERSITY OF SC - LANCASTER							SZR			ILL	2004-04-29																							 none 								
	ILL		UNIVERSITY OF SOUTH ALABAMA AL							ACM			ILL	2005-01-27																							 none 								
	ILL		UNIVERSITY OF SOUTHERN MISSISSIPPI - MS							MLA			ILL	2007-01-09																							 none 								
	ILL		UNIVERSITY OF THE PACIFIC LIBRARY  CA							UOP			ILL	2004-12-16																							 none 								
	ILL		UNIVERSITY OF TENNESSEE HODGES LIBRARY   TN							TKN			ILL	2005-04-29																							 none 								
	ILL		UNIVERSITY OF TEXAS LIBRARIES							IXA			ILL	2006-01-05																							 none 								
	ILL		UNIVERSITY OF UTAH - MARRIOTT LIBRARY - UT							UUM			ILL	2005-11-08																							 none 								
	ILL		UNIVERSITY OF VERMONT - VT							VTU			ILL	2007-02-06																							 none 								
	ILL		UNIVERSITY OF WISCONSIN							GZM			ILL	2004-06-18																							 none 								
	ILL		UNIVERSITY OF WYOMING  WY							WYU			ILL	2004-09-01																							 none 								
	ILL		UNIVERSITY OF WISCONSIN MURPHY LIBRARY							GZU			ILL	2004-10-13																							 none 								
	ILL		UNIVERSITY OF WISCONSIN - WI							GZN			ILL	2006-05-26																							 none 								
	ILL		University of Wisconsin, Green Bay  WI							GZW			ILL	2006-09-28																															
	ILL		UPPER ARLINGTON - OH							UAP			ILL	2006-04-28																							 none 								
	ILL		URSINUS COLLEGE LIBRARY  PA							URS			ILL	2004-11-15																							 none 								
	ILL		US ARMY CORPS OF ENGINEERS / TECHNICAL LIBRARY							AEY			ILL	1999-07-09			P.O. BOX 4970		JACKSONVILLE	FL	32232																 none 								
	ILL		US CENSUS BUREAU LIBRARY  MD							CBU			ILL	2005-02-28																							 none 								
	ILL		US CIA LIBRARY - DC							LCI			ILL	2006-09-12																							 none 								
	ILL		UW-PARKSIDE - WT							GZP			ILL	2007-03-01																							 none 								
	ILL		UW-PLATTEVILLE LIBRARY WI							GZV			ILL	2004-08-09																							 none 								
	ILL		VALPARAISO UNIVERSITY							IVU			ILL	2004-11-11																							 none 								
	ILL		VANCOUVER PUBLIC LIBRARY - BC, CANADA							VP@			ILL	2005-04-26																															
	ILL		VANDERBILT UNIVERSITY LIBRARY - TN							TJC			ILL	2006-02-08																							 none 								
	ILL		VASSAR COLLEGE LIBRARIES  NY							VXW			ILL	2005-06-16																							 none 								
	ILL		VCFA Library, Montpelier VT							VCFAL			ILL	2016-02-10			36 College Street		Montpelier	VT	05602																 none 								
	ILL		VENTURA COUNT LIBRARY CALIFORNIA							JTO			ILL	2004-09-15																							 none 								
	ILL		VERMILLION PARISH LIBRARY LA							LSL			ILL	2004-08-11																							 none 								
	ILL		VIRGINIA TECH NEWMAN LIBRARY							VPI			ILL	2005-01-14																							 none 								
	ILL		W.B. ROBERTS -- LA FORGE LIBRARY							MCD			ILL	2004-03-29																							 none 								
	ILL		W.E.B. DUBOIS LIBRARY - UNIVERSITY OF MASSACHUSETTS							AUM			ILL	2004-03-31																							 none 								
	ILL		WACO-MCLENNAN COUNTY LIBRARY - TX							TXW			ILL	2007-10-15																							 none 								
	ILL		WAKE COUNTY PUBLIC LIBRARY NC							NXA			ILL	2004-11-04																							 none 								
	ILL		WAKE FOREST UNIVERSITY REYNOLDS LIBRARY  NC							EWF			ILL	2005-01-26																							 none 								
	ILL		WALLACE LIBRARY, MA							WHE			ILL	2004-10-11																															
	ILL		Waltham Public Library  MA							MLN			ILL	2004-11-03																							 none 								
	ILL		Warren County Public Library  KY							BGP			ILL	2014-07-31																							 none 								
	ILL		WARREN MEMORIAL LIBRARY  ME							PPN			ILL	2005-02-21																							 none 								
	ILL		WARTBURG COLLEGE - IA							IOW			ILL	2007-01-23																							 none 								
	ILL		 Washington County Library System							OZA			ILL	2010-01-27																							 none 								
	ILL		WASHINGTON UNIVERSITY - MISSOURI							WTU			ILL	2004-05-13																							 none 								
	ILL		Watson Public Library - Watsonville CA							WTX			ILL	2016-01-19			275 Main St., Suite 100		Watsonville	CA	95076																 none 								
	ILL		WAVERLY PUBLIC LIBRARY  IA							IX3			ILL	2005-04-22																															
	ILL		WAYNE STATE UNIVERSITY - MI							EYW			ILL	2006-09-28																							 none 								
	ILL		WEATON COLLEGE BUSWELL LIBRARY  IL							ICW			ILL	2005-03-21																							 none 								
	ILL		WEBER STATE UNIVERSITY  UT							UUO			ILL	2004-10-19																							 none 								
	ILL		WELCH MEDICAL LIBRARY - MARYLAND							JHW			ILL	2004-05-19																							 none 								
	ILL		WESLEY COLLEGE LIBRARY MA							WEL			ILL	2005-04-01																							 none 								
	ILL		WEST PALM BEACH PUBLIC LIBRARY							F4B			ILL	1999-03-04			100 CLEMATIS ST.		WEST PALM BEACH	PA	33401																 Note:F4B IS NOT A DLLI LIBRARY 								
	ILL		WEST VIRGINIA UNIVERSITY - WV							WVU			ILL	2007-10-11																							 none 								
	ILL		WESTCHESTER LIBRARY SYSTEM  NY							VVW			ILL	2005-01-19																							 none 								
	ILL		WESTERN ILLINIOS UNIVERSITY LIBRARY - IL							IAZ			ILL	2006-02-16																							 none 								
	ILL		WESTERN OREGON UNIVERSITY - OR							WOS			ILL	2006-01-18																							 none 								
	ILL		WESTMINSTER COLLEGE  PA							WFN			ILL	2004-12-16																							 none 								
	ILL		Westmont College Library  CA							CWS			ILL	2013-05-16																							 none 								
	ILL		WHITE BRANCH - NY							YVO			ILL	2006-05-10																							 none 								
	ILL		WICHITA STATE UNIVERSITY - KS							KSW			ILL	2007-08-23																							 none 								
	ILL		WILLIAM G. SQUIERS LIBRARY  TN							TLC			ILL	2005-06-09																							 none 								
	ILL		WILLIAM JEWELL COLLEGE - MO							MOI			ILL	2006-11-08																							 none 								
	ILL		WILLIAMSBERG REG. LIBRARY - VA							VAK			ILL	2006-02-13																							 none 								
	ILL		WINTHROP UNIVERSITY  SC							SWW			ILL	2004-08-25																							 none 								
	ILL		WL  MNP  TESCO  ARMAMENT DIRECTORATE TECH LIB							SCE			ILL	1997-05-20			203 N. ELGIN BLVD., SUITE 300		EGLIN	FL	32542-6843		904 882-5586   fax-904 882-3214														 none 								
	ILL		WOFFORD COLLEGE LIBRARY  SC							SPW			ILL	2005-02-09																							 none 								
	ILL		YANN-CHIN HUANG - COMPUTING CENTER LIBRARY - TAIWAN							AAE			ILL	2005-11-10																							 none 								
	ILL		YESHIVA UNIVERSITY  NY NY							YYP			ILL	2005-03-08																							 none 								
	ILL		York County Public Library  VA							PGI			ILL	2016-05-24																							 none 								
	ILL		ZIMMERMAN LIBRARY - UNIV OF NEW MEXICO - NM							IQU			ILL	2006-01-18																							 none 								
